  -352.00000000000000      -0.42726899999999995       -20.000000000000000       -1.3859999999999999E-003   5.0000000000000000     
  -320.00000000000000      -0.43938299999999997        0.0000000000000000        5.9899999999999992E-004   4.8999999985098839     
  -304.00000000000000      -0.44874399999999998       -12.000000000000000        6.7049999999999998E-004   4.7999999970197678     
  -312.00000000000000      -0.45962199999999998        4.0000000000000000        1.5360000000000000E-003   4.6999999955296516     
  -296.00000000000000      -0.47198699999999999       -6.0000000000000000       -2.3174999999999997E-003   4.5999999940395355     
  -400.00000000000000      -0.48380699999999999       -38.000000000000000       -1.9044999999999999E-003   4.4999999925494194     
  -336.00000000000000      -0.49627199999999999       -44.000000000000000       -1.5494999999999999E-003   4.3999999910593033     
  -424.00000000000000      -0.50926600000000000       -38.000000000000000        1.0960000000000000E-003   4.2999999895691872     
  -360.00000000000000      -0.52427999999999997        34.000000000000000        2.3915000000000000E-003   4.1999999880790710     
  -416.00000000000000      -0.54152999999999996        14.000000000000000        1.8489999999999999E-003   4.0999999865889549     
  -472.00000000000000      -0.55667299999999997       -24.000000000000000        8.9849999999999999E-004   3.9999999850988388     
  -376.00000000000000      -0.57352700000000001       -34.000000000000000       -5.3000000000000001E-005   3.8999999836087227     
  -560.00000000000000      -0.59327200000000002        12.000000000000000       -7.1249999999999994E-003   3.7999999821186066     
  -416.00000000000000      -0.61511099999999996        2.0000000000000000        4.0549999999999999E-004   3.6999999806284904     
  -528.00000000000000      -0.63828499999999999        46.000000000000000        1.0965000000000000E-003   3.5999999791383743     
  -480.00000000000000      -0.66159999999999997        40.000000000000000        1.3120000000000000E-003   3.4999999776482582     
  -448.00000000000000      -0.68506299999999998       -84.000000000000000       -9.1304999999999997E-003   3.3999999761581421     
  -552.00000000000000      -0.71430499999999997       -16.000000000000000        5.3100000000000000E-004   3.2999999746680260     
  -688.00000000000000      -0.74467299999999992       -46.000000000000000        1.4614999999999999E-003   3.1999999731779099     
  -552.00000000000000      -0.77686800000000000       -50.000000000000000       -3.0100000000000000E-004   3.0999999716877937     
  -776.00000000000000      -0.81821999999999995       -194.00000000000000        5.6279999999999993E-003   2.9999999701976776     
  -664.00000000000000      -0.86106199999999999        16.000000000000000       -8.8719999999999997E-003   2.8999999687075615     
  -664.00000000000000      -0.91003899999999993       -96.000000000000000       -9.6854999999999997E-003   2.7999999672174454     
  -840.00000000000000      -0.96146199999999993        136.00000000000000       -3.5887499999999996E-002   2.6999999657273293     
  -904.00000000000000       -1.0379470000000000        210.00000000000000        1.7209999999999999E-003   2.5999999642372131     
  -1040.0000000000000       -1.1197990000000000        222.00000000000000       -1.6994499999999999E-002   2.4999999627470970     
  -936.00000000000000       -1.2501419999999999       -158.00000000000000       0.10036750000000000        2.3999999612569809     
  -1136.0000000000000       -1.3880029999999999       -306.00000000000000      -0.28696149999999998        2.2999999597668648     
  -1376.0000000000000       -1.5455029999999998       -360.00000000000000      -0.21008549999999998        2.1999999582767487     
  -1360.0000000000000       -1.6572689999999999       -358.00000000000000      -0.86592150000000001        2.0999999567866325     
  -1480.0000000000000       -1.7452489999999998       -380.00000000000000      -0.91141649999999996        1.9999999552965164     
  -1440.0000000000000       -1.8058139999999998       -376.00000000000000      -0.93642999999999998        1.8999999538064003     
  -1440.0000000000000       -1.8626239999999998       -378.00000000000000      -0.95844799999999997        1.7999999523162842     
  -1520.0000000000000       -1.8993789999999999       -390.00000000000000      -0.97050999999999998        1.6999999508261681     
  -1568.0000000000000       -1.9275540000000000       -396.00000000000000      -0.97935949999999994        1.5999999493360519     
  -1584.0000000000000       -1.9513550000000000       -398.00000000000000      -0.98654949999999997        1.4999999478459358     
  -1584.0000000000000       -1.9675429999999998       -398.00000000000000      -0.99122699999999997        1.3999999463558197     
  -1584.0000000000000       -1.9801339999999998       -398.00000000000000      -0.99473649999999991        1.2999999448657036     
  -1600.0000000000000       -1.9887169999999998       -400.00000000000000      -0.99705349999999993        1.1999999433755875     
  -1600.0000000000000       -1.9939849999999999       -400.00000000000000      -0.99845699999999993        1.0999999418854713     
  -1600.0000000000000       -1.9971779999999999       -400.00000000000000      -0.99928200000000000       0.99999994039535522     
  -1600.0000000000000       -1.9987459999999999       -400.00000000000000      -0.99968299999999999       0.89999993890523911     
  -1600.0000000000000       -1.9995999999999998       -400.00000000000000      -0.99989849999999991       0.79999993741512299     
  -1600.0000000000000       -1.9998939999999998       -400.00000000000000      -0.99997349999999996       0.69999993592500687     
  -1600.0000000000000       -1.9999799999999999       -400.00000000000000      -0.99999499999999997       0.59999993443489075     
  -1600.0000000000000       -1.9999899999999999       -400.00000000000000      -0.99999749999999998       0.49999993294477463     
  -1600.0000000000000       -1.9999899999999999       -400.00000000000000      -0.99999749999999998       0.39999993145465851     
  -1600.0000000000000       -1.9999979999999999       -400.00000000000000      -0.99999949999999993       0.29999992996454239     
  -1600.0000000000000       -1.9999779999999998       -400.00000000000000      -0.99999450000000001       0.19999992847442627     
  -1600.0000000000000       -1.9999819999999999       -400.00000000000000      -0.99999549999999993        9.9999926984310150E-002
